item_id,title,brand,user_id,rating,timestamp,sub_cat,main_cat,age,gender,location
65f462a33403876ff709986b,samsung galaxy s24 5g ai smartphone (amber yellow 8gb 512gb storage),samsung,77864601,3.6,2024-03-15 15:00:49,SmartPhones,Electronics,18-24,male,usa
65f462a63403876ff7099db0,samsung galaxy s24 plus 5g ai smartphone (onyx black 12gb 512gb storage),samsung,77864601,4.6,2024-03-15 15:00:51,SmartPhones,Electronics,18-24,male,usa
65f462a73403876ff709a27e,samsung galaxy s24 5g ai smartphone (cobalt violet 8gb 512gb storage),samsung,77864601,3.6,2024-03-15 15:00:53,SmartPhones,Electronics,18-24,male,usa
65f462a83403876ff709a30e,samsung galaxy s23 ultra 5g (cream 12gb 256gb storage),samsung,77864601,4.5,2024-03-15 15:00:54,SmartPhones,Electronics,18-24,male,usa
65f464dd3403876ff70f4fac,motorola g34 5g (ocean green 8gb ram 128gb storage),motorola,77864601,3.9,2024-03-15 15:10:19,SmartPhones,Electronics,18-24,male,usa
65f464e93403876ff70f6cad,motorola g34 5g (charcoal black 8gb ram 128gb storage),motorola,77864601,3.9,2024-03-15 15:10:31,SmartPhones,Electronics,18-24,male,usa
65f464f23403876ff70f820c,motorola g04 4g (satin blue 4gb ram 64gb storage)  up to 8gb with ram boost  6.6 punch hole display  16mp rear camera  5mp front camera  ip 52 water-repellent design  5000 mah android 14,motorola,77864601,4.0,2024-03-15 15:10:40,SmartPhones,Electronics,18-24,male,usa
65f464fc3403876ff70fa89e,motorola g24 power (glacier blue 8gb ram 128gb storage),motorola,77864601,3.9,2024-03-15 15:10:50,SmartPhones,Electronics,18-24,male,usa
65f465053403876ff70fc700,motorola g34 5g (ice blue 4gb ram 128gb storage),motorola,77864601,3.9,2024-03-15 15:10:58,SmartPhones,Electronics,18-24,male,usa
65f4650f3403876ff70fe242,motorola g24 power 4/128 (glacier blue),motorola,77864601,3.9,2024-03-15 15:11:09,SmartPhones,Electronics,18-24,male,usa
65f4662d3403876ff712b2ed,apple iphone 15 (128 gb) - black,apple,77864601,4.5,2024-03-15 15:15:55,SmartPhones,Electronics,18-24,male,usa
65f466343403876ff712c425,apple iphone 15 (128 gb) - blue,apple,77864601,4.5,2024-03-15 15:16:02,SmartPhones,Electronics,18-24,male,usa
65f4663d3403876ff712ddc0,apple iphone 15 (256 gb) - black,apple,77864601,4.5,2024-03-15 15:16:11,SmartPhones,Electronics,18-24,male,usa
65f466473403876ff712f6fb,apple iphone 15 (256 gb) - blue,apple,77864601,4.5,2024-03-15 15:16:21,SmartPhones,Electronics,18-24,male,usa
65f466523403876ff7131297,apple iphone 15 (128 gb) - pink,apple,77864601,4.5,2024-03-15 15:16:32,SmartPhones,Electronics,18-24,male,usa
65f4665a3403876ff713287c,apple iphone 15 (128 gb) - green,apple,77864601,4.5,2024-03-15 15:16:40,SmartPhones,Electronics,18-24,male,usa
65f466e43403876ff7146976,samsung galaxy s24 5g ai smartphone (amber yellow 8gb 256gb storage),samsung,77864601,3.6,2024-03-15 15:18:58,SmartPhones,Electronics,18-24,male,usa
65f466ee3403876ff71480c5,samsung galaxy s24 5g ai smartphone (onyx black 8gb 256gb storage),samsung,77864601,3.6,2024-03-15 15:19:08,SmartPhones,Electronics,18-24,male,usa
65f466fb3403876ff7149e7d,samsung galaxy s24 5g ai smartphone (cobalt violet 8gb 256gb storage),samsung,77864601,3.6,2024-03-15 15:19:21,SmartPhones,Electronics,18-24,male,usa
65f467023403876ff714afcc,samsung galaxy s24 ultra 5g ai smartphone (titanium black 12gb 512gb storage),samsung,77864601,4.2,2024-03-15 15:19:28,SmartPhones,Electronics,18-24,male,usa
65f467163403876ff714dc0e,samsung galaxy s24 ultra 5g ai smartphone (titanium gray 12gb 512gb storage),samsung,77864601,4.2,2024-03-15 15:19:48,SmartPhones,Electronics,18-24,male,usa
65f4671f3403876ff714f8a0,samsung galaxy s24 5g ai smartphone (onyx black 8gb 512gb storage),samsung,77864601,3.6,2024-03-15 15:19:57,SmartPhones,Electronics,18-24,male,usa
65f468013403876ff7176ab7,apple iphone 15 (128 gb) - black,apple,77864601,4.5,2024-03-15 15:23:43,SmartPhones,Electronics,18-24,male,usa
65f468083403876ff7177fd3,apple iphone 15 (128 gb) - blue,apple,77864601,4.5,2024-03-15 15:23:50,SmartPhones,Electronics,18-24,male,usa
65f468183403876ff717b074,apple iphone 15 (128 gb) - pink,apple,77864601,4.5,2024-03-15 15:24:06,SmartPhones,Electronics,18-24,male,usa
65f468203403876ff717c7f8,apple iphone 15 (256 gb) - black,apple,77864601,4.5,2024-03-15 15:24:14,SmartPhones,Electronics,18-24,male,usa
65f468283403876ff717dd7b,apple iphone 15 (128 gb) - green,apple,77864601,4.5,2024-03-15 15:24:21,SmartPhones,Electronics,18-24,male,usa
65f4682e3403876ff717ef67,apple iphone 15 (256 gb) - blue,apple,77864601,4.5,2024-03-15 15:24:27,SmartPhones,Electronics,18-24,male,usa
65f46a943403876ff71f4e30,samsung galaxy s24 5g ai smartphone (amber yellow 8gb 256gb storage),samsung,77864601,3.6,2024-03-15 15:34:42,SmartPhones,Electronics,18-24,male,usa
65f46a9c3403876ff71f66a0,samsung galaxy s24 5g ai smartphone (onyx black 8gb 256gb storage),samsung,77864601,3.6,2024-03-15 15:34:50,SmartPhones,Electronics,18-24,male,usa
65f46aa53403876ff71f8495,samsung galaxy s24 ultra 5g ai smartphone (titanium black 12gb 512gb storage),samsung,77864601,4.2,2024-03-15 15:34:59,SmartPhones,Electronics,18-24,male,usa
65f46ab33403876ff71fb0d7,samsung galaxy s24 ultra 5g ai smartphone (titanium gray 12gb 512gb storage),samsung,77864601,4.2,2024-03-15 15:35:13,SmartPhones,Electronics,18-24,male,usa
65f46abe3403876ff71fcf80,samsung galaxy s24 5g ai smartphone (onyx black 8gb 512gb storage),samsung,77864601,3.6,2024-03-15 15:35:23,SmartPhones,Electronics,18-24,male,usa
65f46b153403876ff720d735,samsung s24+ 5g 512 gb 12gb ram onyx black mobile phone,samsung,77864601,0.0,2024-03-17 15:15:39,SmartPhones,Electronics,18-24,male,usa
65f52cc7a11701f44cb0a99c,samsung galaxy s24 5g ai smartphone (amber yellow 8gb 256gb storage),samsung,77864601,3.6,2024-03-16 05:23:18,SmartPhones,Electronics,18-24,male,usa
65f52ccba11701f44cb0b707,samsung galaxy s24 5g ai smartphone (onyx black 8gb 256gb storage),samsung,77864601,3.6,2024-03-16 05:23:22,SmartPhones,Electronics,18-24,male,usa
65f52ccfa11701f44cb0c85e,samsung galaxy s24 5g ai smartphone (cobalt violet 8gb 256gb storage),samsung,77864601,3.6,2024-03-16 05:23:26,SmartPhones,Electronics,18-24,male,usa
65f52cd3a11701f44cb0d329,samsung galaxy s24 ultra 5g ai smartphone (titanium black 12gb 512gb storage),samsung,77864601,4.2,2024-03-16 05:23:30,SmartPhones,Electronics,18-24,male,usa
65f52cd7a11701f44cb0e00b,samsung galaxy s24 ultra 5g ai smartphone (titanium gray 12gb 512gb storage),samsung,77864601,4.2,2024-03-16 05:23:34,SmartPhones,Electronics,18-24,male,usa
65f52cdba11701f44cb0eabe,samsung galaxy s24 ultra 5g ai smartphone (titanium gray 12gb 256gb storage),samsung,77864601,4.2,2024-03-16 05:23:38,SmartPhones,Electronics,18-24,male,usa
65f52f0da11701f44cb595c6,samsung galaxy s24 5g ai smartphone (amber yellow 8gb 256gb storage),samsung,77864601,3.6,2024-03-16 05:33:00,SmartPhones,Electronics,18-24,male,usa
65f52f11a11701f44cb59e4a,samsung galaxy s24 5g ai smartphone (onyx black 8gb 256gb storage),samsung,77864601,3.6,2024-03-16 05:33:04,SmartPhones,Electronics,18-24,male,usa
65f52f15a11701f44cb5a481,samsung galaxy s24 5g ai smartphone (cobalt violet 8gb 256gb storage),samsung,77864601,3.6,2024-03-16 05:33:08,SmartPhones,Electronics,18-24,male,usa
65f52f19a11701f44cb5ac01,samsung galaxy s24 ultra 5g ai smartphone (titanium black 12gb 512gb storage),samsung,77864601,4.2,2024-03-16 05:33:12,SmartPhones,Electronics,18-24,male,usa
65f52f1ca11701f44cb5b248,samsung galaxy s24 ultra 5g ai smartphone (titanium gray 12gb 512gb storage),samsung,77864601,4.2,2024-03-16 05:33:15,SmartPhones,Electronics,18-24,male,usa
65f52f20a11701f44cb5b7c1,samsung galaxy s24 ultra 5g ai smartphone (titanium gray 12gb 256gb storage),samsung,77864601,4.2,2024-03-16 05:33:19,SmartPhones,Electronics,18-24,male,usa
65f52fffa11701f44cb74311,samsung galaxy s24 5g ai smartphone (amber yellow 8gb 256gb storage),samsung,77864601,3.6,2024-03-16 05:37:02,SmartPhones,Electronics,18-24,male,usa
65f53003a11701f44cb74b11,samsung galaxy s24 5g ai smartphone (onyx black 8gb 256gb storage),samsung,77864601,3.6,2024-03-16 05:37:06,SmartPhones,Electronics,18-24,male,usa
65f53007a11701f44cb752a6,samsung galaxy s24 5g ai smartphone (cobalt violet 8gb 256gb storage),samsung,77864601,3.6,2024-03-16 05:37:10,SmartPhones,Electronics,18-24,male,usa
65f5300ba11701f44cb75ad8,samsung galaxy s24 ultra 5g ai smartphone (titanium black 12gb 512gb storage),samsung,77864601,4.2,2024-03-16 05:37:14,SmartPhones,Electronics,18-24,male,usa
65f5300fa11701f44cb76080,samsung galaxy s24 ultra 5g ai smartphone (titanium gray 12gb 512gb storage),samsung,77864601,4.2,2024-03-16 05:37:18,SmartPhones,Electronics,18-24,male,usa
65f53013a11701f44cb76722,samsung galaxy s24 ultra 5g ai smartphone (titanium gray 12gb 256gb storage),samsung,77864601,4.2,2024-03-16 05:37:22,SmartPhones,Electronics,18-24,male,usa
65f5325da11701f44cbd24c2,samsung galaxy s24 5g ai smartphone (amber yellow 8gb 256gb storage),samsung,77864601,3.6,2024-03-16 05:47:08,SmartPhones,Electronics,18-24,male,usa
65f53262a11701f44cbd3390,samsung galaxy s24 5g ai smartphone (onyx black 8gb 256gb storage),samsung,77864601,3.6,2024-03-16 05:47:13,SmartPhones,Electronics,18-24,male,usa
65f53266a11701f44cbd3e5f,samsung galaxy s24 5g ai smartphone (cobalt violet 8gb 256gb storage),samsung,77864601,3.6,2024-03-16 05:47:17,SmartPhones,Electronics,18-24,male,usa
65f5326aa11701f44cbd480d,galaxy s24 ultra 5g (titanium black 12gb 512gb storage),galaxy,77864601,3.0,2024-03-16 05:47:21,SmartPhones,Electronics,18-24,male,usa
65f5326ea11701f44cbd5449,nillkin galaxy s24 ultra case camshield pro for samsung galaxy s24 ultra case with slide camera cover s24 ultra 5g slim phone case 2024 6.8'' (black),nillkin,77864601,4.7,2024-03-16 05:47:25,SmartPhones,Electronics,18-24,male,usa
65f53273a11701f44cbd68a8,nillkin for samsung galaxy s24 ultra magnetic case carbon fiber with camera cover metal kickstand compatible with magsafe for samsung s24 ultra 5g 6.8'',nillkin,77864601,2.9,2024-03-16 05:47:30,SmartPhones,Electronics,18-24,male,usa
65f6736fa11701f44cade823,samsung galaxy s24 5g ai smartphone (amber yellow 8gb 256gb storage),samsung,77864601,3.6,2024-03-17 04:37:00,SmartPhones,Electronics,18-24,male,usa
65f67373a11701f44cadf5c7,samsung galaxy s24 5g ai smartphone (onyx black 8gb 256gb storage),samsung,77864601,3.6,2024-03-17 04:37:05,SmartPhones,Electronics,18-24,male,usa
65f67378a11701f44cae01c7,samsung galaxy s24 5g ai smartphone (cobalt violet 8gb 256gb storage),samsung,77864601,3.6,2024-03-17 04:37:10,SmartPhones,Electronics,18-24,male,usa
65f6737da11701f44cae0f28,samsung galaxy s24 ultra 5g ai smartphone (titanium black 12gb 512gb storage),samsung,77864601,4.3,2024-03-17 04:37:14,SmartPhones,Electronics,18-24,male,usa
65f67381a11701f44cae1cb4,samsung galaxy s24 ultra 5g ai smartphone (titanium gray 12gb 512gb storage),samsung,77864601,4.3,2024-03-17 04:37:19,SmartPhones,Electronics,18-24,male,usa
